Date,Open,High,Low,Close,Adj Close,Volume
2015-12-17,0.010999999940395355,0.010999999940395355,0.010999999940395355,0.010999999940395355,0.010999999940395355,0
2015-12-18,0.012000000104308128,0.012000000104308128,0.009999999776482582,0.009999999776482582,0.009999999776482582,328000
